Pert,Kpa,Tprot
GO6983,MAPK3,GRB10
GO6983,MAPK3,HNRNPK
GO6983,MAPK3,HSPB8
GO6983,MAPK3,JUN
GO6983,MAPK3,LYL1
GO6983,MAPK3,MCRIP1
GO6983,MAPK3,MRTFA
GO6983,MAPK3,MYC
GO6983,MAPK3,NCF1
GO6983,MAPK3,NUP153
GO6983,MAPK3,PCYT1A
GO6983,MAPK3,PML
GO6983,MAPK3,POLR2A
GO6983,MAPK3,RCAN1
GO6983,MAPK3,RPTOR
GO6983,MAPK3,RUNX2
GO6983,MAPK3,SP3
GO6983,MAPK3,STMN1
GO6983,MAPK3,TOP2A
GO6983,MAPK9,CTNNB1
GO6983,MAPK9,JUN
GO6983,MAPK9,MYC
GO6983,MAPK9,NFATC4
GO6983,MAPK9,RCAN1
GO6983,MAPK9,STMN1
GO6983,MAPKAPK2,CDC25B
GO6983,MAPKAPK2,CEP131
GO6983,MAPKAPK2,PARN
GO6983,MAPKAPK2,TRIM28
GO6983,MAPKAPK2,VIM
GO6983,MARK2,KIF13B
GO6983,MARK2,MAP4
GO6983,MARK2,PARD3
GO6983,MARK2,RAB11FIP1
GO6983,MKNK1,SFPQ
GO6983,MKNK2,SFPQ
GO6983,NLK,FOXO1
GO6983,NLK,RCAN1
GO6983,NLK,RPTOR
GO6983,NLK,STMN1
GO6983,PAK1,BAD
GO6983,PAK1,FLNA
GO6983,PAK1,NF2
GO6983,PAK1,PXN
GO6983,PAK1,STMN1
GO6983,PAK1,VIM
GO6983,PHKG1,PYGM
GO6983,PHKG2,PYGM
GO6983,PINK1,RPS27A
GO6983,PPM1A,MSN
GO6983,PPM1A,PRKCD
GO6983,PPM1K,BCKDHA
GO6983,PPP2CA,EEF2
GO6983,PPP2CA,HDAC7
GO6983,PPP2CA,PRKCD
GO6983,PRKCA,CBL
GO6983,PRKCA,CYBA
GO6983,PRKCA,EZR
GO6983,PRKCA,GJB1
GO6983,PRKCA,GPSM2
GO6983,PRKCA,HMGN1
GO6983,PRKCA,HMGN2
GO6983,PRKCA,LMNA
GO6983,PRKCA,MARCKS
GO6983,PRKCA,MBP
GO6983,PRKCA,NPM1
GO6983,PRKCA,PA2G4
GO6983,PRKCA,PRKAA1
GO6983,PRKCA,PTPN1
GO6983,PRKCA,SHC1
GO6983,PRKCA,VIM
GO6983,PRKCB,BTK
GO6983,PRKCB,GJB1
GO6983,PRKCB,HMGN1
GO6983,PRKCB,LMNA
GO6983,PRKCB,MARCKS
GO6983,PRKCB,NPM1
GO6983,PRKCB,PA2G4
GO6983,PRKCB,PRKAA1
GO6983,PRKCB,PTPN1
GO6983,PRKCB,SHC1
GO6983,PRKCG,GJB1
GO6983,PRKCG,HMGN1
GO6983,PRKCG,IRS1
GO6983,PRKCG,LMNA
GO6983,PRKCG,MARCKS
GO6983,PRKCG,NPM1
GO6983,PRKCG,PA2G4
GO6983,PRKCG,PTPN1
GO6983,TBK1,IRS1
GO6983,TBK1,RPS6KB1
GSK2334470,AKT3,BAD
GSK2334470,AKT3,CARHSP1
GSK2334470,AKT3,CCT2
GSK2334470,AKT3,CTNNB1
GSK2334470,AKT3,GSK3A
GSK2334470,AKT3,GSK3B
GSK2334470,AKT3,HNRNPA1
GSK2334470,AKT3,METTL1
GSK2334470,AKT3,PEA15
GSK2334470,AKT3,RANBP3
GSK2334470,AKT3,TSC2
GSK2334470,AURKC,INCENP
GSK2334470,CDC14A,TP53
GSK2334470,CDC14B,TP53
GSK2334470,CDK5,CTNNB1
GSK2334470,CDK5,DPYSL2
GSK2334470,CDK5,ELAVL1
GSK2334470,CDK5,FZR1
GSK2334470,CDK5,HTT
GSK2334470,CDK5,LMNA
GSK2334470,CDK5,MAPT
GSK2334470,CDK5,PPP1R1A
GSK2334470,CDK5,RBL2
GSK2334470,CDK5,STAT3
GSK2334470,CDK5,STMN1
GSK2334470,CDK5,TP53
GSK2334470,CDK5,VIM
GSK2334470,CHEK1,CCDC6
GSK2334470,CHEK1,DDX24
GSK2334470,CHEK1,GOLGA4
GSK2334470,CHEK1,LIG1
GSK2334470,CHEK1,MDM4
GSK2334470,CHEK1,OGT
GSK2334470,CHEK1,OSBPL11
GSK2334470,CHEK1,RBM14
GSK2334470,CHEK1,ZBTB11
GSK2334470,CLK1,ABL1
GSK2334470,CLK4,ABL1
GSK2334470,CSNK2A1,ABCF1
GSK2334470,CSNK2A1,ANP32B
GSK2334470,CSNK2A1,EEF1B2
GSK2334470,CSNK2A1,HMGN1
GSK2334470,CSNK2A1,HNRNPA1
GSK2334470,CSNK2A1,IGF2R
GSK2334470,CSNK2A1,MDC1
GSK2334470,CSNK2A1,MYH10
GSK2334470,CSNK2A1,OTUB1
GSK2334470,CSNK2A1,PAWR
GSK2334470,CSNK2A1,PPP1R2
GSK2334470,CSNK2A1,PTPN1
GSK2334470,CSNK2A1,RRN3
GSK2334470,CSNK2A1,UIMC1
GSK2334470,DUSP1,MAPK3
GSK2334470,DUSP4,MAPK3
GSK2334470,HIPK1,MECP2
GSK2334470,INSR,PTPN6
GSK2334470,LYN,LAT2
GSK2334470,LYN,PTPN6
GSK2334470,MAP2K1,GSK3B
GSK2334470,MAP2K1,MAPK3
GSK2334470,MAP2K1,PARVA
GSK2334470,MAP2K2,GSK3B
GSK2334470,MAP2K2,MAPK3
GSK2334470,MAPK1,BRAF
GSK2334470,MAPK1,CALD1
GSK2334470,MAPK1,CTTN
GSK2334470,MAPK1,ERF
GSK2334470,MAPK1,GORASP2
GSK2334470,MAPK1,HNRNPK
GSK2334470,MAPK1,IL16
GSK2334470,MAPK1,IRS1
GSK2334470,MAPK1,KDM4B
GSK2334470,MAPK1,LRP6
GSK2334470,MAPK1,MAPK3
GSK2334470,MAPK1,MAPT
GSK2334470,MAPK1,NUP153
GSK2334470,MAPK1,NUP50
GSK2334470,MAPK1,PGK1
GSK2334470,MAPK1,POLR2A
GSK2334470,MAPK1,SP1
GSK2334470,MAPK1,STAT3
GSK2334470,MAPK1,STAT5A
GSK2334470,MAPK1,STIM1
GSK2334470,MAPK1,STMN1
GSK2334470,MAPK1,TERF2
GSK2334470,MAPK1,TPR
GSK2334470,MAPK8,FOXO4
GSK2334470,MAPK8,HNRNPK
GSK2334470,MAPK8,IRS1
GSK2334470,MAPK8,NFATC4
GSK2334470,MAPK8,STAT3
GSK2334470,MAPK8,STMN1
GSK2334470,MAPK9,CTNNB1
GSK2334470,MAPK9,FOXO4
GSK2334470,MAPK9,HNRNPK
GSK2334470,MAPK9,IRS1
GSK2334470,MAPK9,NFATC4
GSK2334470,MAPK9,STAT3
GSK2334470,MAPK9,STMN1
GSK2334470,MARK2,ARHGEF2
GSK2334470,MARK2,KIF13B
GSK2334470,MARK2,PARD3
GSK2334470,NEK9,NEK9
GSK2334470,PRKCB,AKT1
GSK2334470,PRKCB,BTK
GSK2334470,PRKCB,CANX
GSK2334470,PRKCB,MARCKS
GSK2334470,PRKCB,SDC2
GSK2334470,PRKCB,STMN1
GSK2334470,PRKD1,AKT1
GSK2334470,PRKD1,PRKD1
GSK2334470,PRKD1,SSH1
GSK2334470,PRKD2,SSH1
GSK2334470,PTK2,PXN
GSK2334470,PTK2,WASL
GSK2334470,PTPN2,WASL
GSK2334470,RPS6KA1,BAD
GSK2334470,RPS6KA1,CARHSP1
GSK2334470,RPS6KA1,CCT2
GSK2334470,RPS6KA1,GSK3B
GSK2334470,RPS6KA1,METTL1
GSK2334470,RPS6KA1,NDRG2
GSK2334470,RPS6KA1,RANBP3
GSK2334470,RPS6KA1,RPS6
GSK2334470,RPS6KA1,RPS6KA1
GSK2334470,RPS6KA2,BAD
GSK2334470,RPS6KA2,CARHSP1
GSK2334470,RPS6KA2,CCT2
GSK2334470,RPS6KA2,GSK3B
GSK2334470,RPS6KA2,METTL1
GSK2334470,RPS6KA2,RANBP3
GSK2334470,RPS6KA2,RPS6
GSK2334470,RPS6KA4,BAD
GSK2334470,RPS6KA4,CARHSP1
GSK2334470,RPS6KA4,CCT2
GSK2334470,RPS6KA4,GSK3B
GSK2334470,RPS6KA4,METTL1
GSK2334470,RPS6KA4,RANBP3
GSK2334470,RPS6KA4,RPS6
GSK2334470,RPS6KA5,BAD
GSK2334470,RPS6KA5,CARHSP1
GSK2334470,RPS6KA5,CCT2
GSK2334470,RPS6KA5,EIF4EBP1
GSK2334470,RPS6KA5,GSK3B
GSK2334470,RPS6KA5,METTL1
GSK2334470,RPS6KA5,RANBP3
GSK2334470,RPS6KA5,RPS6
GSK2334470,RPS6KB1,CAD
GSK2334470,RPS6KB1,CCT2
GSK2334470,RPS6KB1,GSK3B
GSK2334470,RPS6KB1,NDRG2
GSK2334470,RPS6KB1,RICTOR
GSK2334470,RPS6KB1,RPS6
GSK2334470,SGK1,CARHSP1
GSK2334470,SGK1,GSK3A
GSK2334470,SGK1,MAP3K3
GSK2334470,SGK1,NDRG1
GSK2334470,SGK1,RICTOR
GSK2334470,SGK2,CARHSP1
GSK2334470,SGK2,NDRG1
GSK2334470,SGK3,CARHSP1
GSK2334470,SGK3,GSK3A
GSK2334470,SGK3,GSK3B
GSK2334470,SGK3,NDRG1
GSK2334470,STK4,ABL1
GSK2334470,SYK,CTTN
GSK2334470,SYK,LAT2
GSK2334470,TBK1,AKT1
GSK2334470,TBK1,IRF3
GSK2334470,TBK1,IRS1
GSK2334470,TNK2,WASL
GSK690693,CAMK4,PHB2
GSK690693,CDC7,MFAP1
GSK690693,CDC7,NCL
GSK690693,CDC7,NPM1
GSK690693,CHEK1,ADD3
GSK690693,CHEK1,KIFC1
GSK690693,CHEK1,LIG1
GSK690693,CHEK1,MATR3
GSK690693,CHEK1,MDM4
GSK690693,CHEK1,PPME1
GSK690693,CHEK1,RACGAP1
GSK690693,CHEK1,RBM14
GSK690693,CHEK1,XRCC6
GSK690693,CSNK2A1,CANX
GSK690693,CSNK2A1,DEK
GSK690693,CSNK2A1,EEF1B2
GSK690693,CSNK2A1,GYS1
GSK690693,CSNK2A1,HDAC1
GSK690693,CSNK2A1,HDAC2
GSK690693,CSNK2A1,HMGA1
GSK690693,CSNK2A1,HSP90AA1
GSK690693,CSNK2A1,HSP90AB1
GSK690693,CSNK2A1,MYH10
GSK690693,CSNK2A1,MYH9
GSK690693,CSNK2A1,PDCD5
GSK690693,CSNK2A1,PPP1R1B
GSK690693,CSNK2A1,PTGES3
GSK690693,CSNK2A1,RRN3
GSK690693,CSNK2A1,SMC3
GSK690693,CSNK2A2,CANX
GSK690693,CSNK2A2,EEF1B2
GSK690693,CSNK2A2,HDAC1
GSK690693,CSNK2A2,HDAC2
GSK690693,CSNK2A2,HMGA1
GSK690693,CSNK2A2,HSP90AB1
GSK690693,CSNK2A2,PPP1R1B
GSK690693,CSNK2A2,SMC3
GSK690693,DAPK2,CAMKK2
GSK690693,DAPK3,CAMKK2
GSK690693,DAPK3,MYL12B
GSK690693,DAPK3,MYL9
GSK690693,DUSP1,MAPK1
GSK690693,DUSP1,MAPK3
GSK690693,DUSP4,MAPK1
GSK690693,DUSP4,MAPK3
GSK690693,IKBKB,IRS1
GSK690693,IKBKB,IRS2
GSK690693,ILK,AKT1
GSK690693,ILK,MYL12B
GSK690693,LRRK2,AKT1
GSK690693,LRRK2,DNAJC6
GSK690693,MAP2K1,MAPK1
GSK690693,MAP2K1,MAPK3
GSK690693,MAP2K2,MAPK1
GSK690693,MAP2K2,MAPK3
GSK690693,MAP2K7,IRS1
GSK690693,MAP3K12,MYL12B
GSK690693,MAPK12,CDC25B
GSK690693,MAPK12,MAPT
GSK690693,MAPKAPK2,AKT1
GSK690693,MAPKAPK2,CDC25B
GSK690693,MAPKAPK2,VIM
GSK690693,MAPKAPK2,ZFP36L1
GSK690693,MYLK,MYL12B
GSK690693,MYLK,MYL9
GSK690693,MYLK3,MYL12B
GSK690693,PDK2,AKT1
GSK690693,PDPK1,AKT1
GSK690693,PDPK1,MAPT
GSK690693,PDPK1,PRKCD
GSK690693,PHLPP1,AKT1
GSK690693,PHLPP2,AKT1
GSK690693,PPP1CA,AKT1
GSK690693,PPP1CA,PRKCD
GSK690693,PPP1CA,STAT3
GSK690693,PPP1CC,AKT1
GSK690693,PPP1CC,PRKCD
GSK690693,PPP2CA,AKT1
GSK690693,PPP2CA,EEF2
GSK690693,PPP2CA,HDAC7
GSK690693,PPP2CA,MAPK1
GSK690693,PPP2CA,MAPK3
GSK690693,PPP2CA,PRKCD
GSK690693,PRKCB,ADD3
GSK690693,PRKCB,BTK
GSK690693,PRKCB,EPB41
GSK690693,PRKCB,LASP1
GSK690693,PRKCB,MARCKS
GSK690693,PRKCB,NPM1
GSK690693,PRKCB,PTPN1
GSK690693,PRKCB,RAF1
GSK690693,PRKCB,SHC1
GSK690693,SRPK1,SRSF1
GSK690693,STK17A,CAMKK2
GSK690693,STK17B,CAMKK2
Go6976,AKT1,CBY1
Go6976,AKT1,DNMT1
Go6976,AKT1,EIF4EBP1
Go6976,AKT1,FOXO1
Go6976,AKT1,HNRNPA1
Go6976,AKT1,LARP1
Go6976,AKT1,LMNA
Go6976,AKT1,MDM4
Go6976,AKT1,PDCD4
Go6976,AKT1,PEA15
Go6976,AKT1,TBC1D4
Go6976,CAMK2A,CD44
Go6976,CAMK2A,CTNNB1
Go6976,CAMK2B,CTNNB1
Go6976,CAMK4,PHB2
Go6976,CDC14A,TP53
Go6976,CDC14B,TP53
Go6976,CDK2,ATRIP
Go6976,CDK2,BAZ2A
Go6976,CDK2,C1orf198
Go6976,CDK2,CC2D1A
Go6976,CDK2,CRMP1
Go6976,CDK2,CSNK2B
Go6976,CDK2,DBNL
Go6976,CDK2,DNM2
Go6976,CDK2,FOXO1
Go6976,CDK2,GTF2I
Go6976,CDK2,HMGA1
Go6976,CDK2,HNRNPH2
Go6976,CDK2,LIG3
Go6976,CDK2,LMNB1
Go6976,CDK2,LMNB2
Go6976,CDK2,LRWD1
Go6976,CDK2,MARCKS
Go6976,CDK2,MCM7
Go6976,CDK2,MYC
Go6976,CDK2,NCL
Go6976,CDK2,NPM1
Go6976,CDK2,RALY
Go6976,CDK2,RB1
Go6976,CDK2,RBL2
Go6976,CDK2,RRM2
Go6976,CDK2,SF3B1
Go6976,CDK2,SPDL1
Go6976,CDK2,STMN1
Go6976,CDK2,TPR
Go6976,CDK2,WRN
Go6976,CDK2,XRCC6
Go6976,CLK2,CLK2
Go6976,CSNK1A1,ECE1
Go6976,CSNK1A1,HNRNPC
Go6976,CSNK1A1,TARDBP
Go6976,CSNK2A2,HMGA1
Go6976,CSNK2A2,PPP1R2
Go6976,CSNK2A2,PTPN1
Go6976,CSNK2A2,SMC3
Go6976,MAP3K7,HDAC7
Go6976,MAPK1,ATF2
Go6976,MAPK1,MYC
Go6976,MAPK1,NR2C2
Go6976,MAPK1,NUP153
Go6976,MAPK1,PCYT1A
Go6976,MAPK1,RAF1
Go6976,MAPK1,RPS6KA1
Go6976,MAPK1,STMN1
Go6976,MAPK1,TPR
Go6976,MKNK1,SFPQ
Go6976,MKNK2,SFPQ
Go6976,MTOR,EEF2K
Go6976,MTOR,EIF4EBP1
Go6976,MTOR,IRS1
Go6976,MTOR,LARP1
Go6976,MTOR,MAF1
Go6976,MTOR,OXSR1
Go6976,MTOR,PATL1
Go6976,MTOR,SRRM1
Go6976,PHKG1,PYGM
Go6976,PHKG2,PYGM
Go6976,PINK1,RPS27A
Go6976,PPP2CA,HDAC7
Go6976,PPP2CA,PPP1R1A
Go6976,PPP2CB,HDAC7
Go6976,PPP2CB,MYC
Go6976,PPP2CB,PPP1R1A
Go6976,PPP3CA,DNM2
Go6976,PPP3CA,FLNA
Go6976,PPP3CA,PPP1R1A
Go6976,PPP3CB,DNM2
Go6976,PPP3CB,FLNA
Go6976,PPP3CB,PPP1R1A
Go6976,PPP3CC,DNM2
Go6976,PPP3CC,FLNA
Go6976,PPP3CC,PPP1R1A
Go6976,PRKCB,CANX
Go6976,PRKCB,EPB41
Go6976,PRKCB,LASP1
Go6976,PRKCB,PEA15
Go6976,PRKCB,PLEK
Go6976,PRKCB,SDC2
Go6976,PRKCB,SHC1
Go6976,PRKCB,STMN1
Go6976,PRKCE,CANX
Go6976,PRKCE,CTNND1
Go6976,PRKCE,PEA15
Go6976,PRKCE,PLEK
Go6976,PRKCE,PRKD1
Go6976,PRKCE,SDC2
Go6976,PRKCH,PRKD1
Go6976,PRKD3,PRKD1
Go6976,RPS6KB1,CAD
Go6976,RPS6KB1,IRS1
Go6976,RPS6KB1,NDRG2
Go6976,RPS6KB1,RPS6
Go6976,SIK3,CRTC2
H89,AKT2,CTNNB1
H89,AKT2,DNMT1
H89,AKT2,EDC3
H89,AKT2,FOXO1
H89,AKT2,PDCD4
H89,AKT3,CTNNB1
H89,AKT3,DNMT1
H89,AKT3,FOXO1
H89,AKT3,PDCD4
H89,BRSK1,CDC25B
H89,BRSK2,CDK16
H89,CAMK2A,CTNNB1
H89,CAMK2B,CTNNB1
H89,CAMK2D,CAMK2D
H89,CDK2,APC
H89,CDK2,FOXO1
H89,CDK2,LIG3
H89,CDK2,MYC
H89,CDK2,POLM
H89,CDK2,RBL1
H89,CDK2,RBL2
H89,CDK2,TPR
H89,CDK5,CTNNB1
H89,CDK5,DBN1
H89,CDK5,DPYSL2
H89,CDK5,MAPT
H89,CDK5,MYC
H89,CDK5,RBL2
H89,CSNK2A1,AKT1
H89,CSNK2A1,ANP32B
H89,CSNK2A1,CANX
H89,CSNK2A1,DEK
H89,CSNK2A1,EEF1D
H89,CSNK2A1,HNRNPC
H89,CSNK2A1,HSP90AA1
H89,CSNK2A1,HSP90AB1
H89,CSNK2A1,LIG1
H89,CSNK2A1,MDC1
H89,CSNK2A1,MYH9
H89,CSNK2A1,OTUB1
H89,CSNK2A1,PDCD5
H89,CSNK2A1,PPP1R2
H89,CSNK2A1,PTGES3
H89,CSNK2A1,SSB
H89,CSNK2A1,STC2
H89,CSNK2A1,USP7
H89,CSNK2A2,CANX
H89,CSNK2A2,HNRNPC
H89,CSNK2A2,HSP90AB1
H89,CSNK2A2,LIG1
H89,CSNK2A2,PPP1R2
H89,CSNK2A2,SSB
H89,GRK5,ARRB1
H89,MAPK12,CDC25B
H89,MAPK12,MAPT
H89,MAPK13,CDC25B
H89,MAPK4,RXRA
H89,MAPK4,STMN1
H89,MAPK6,RXRA
H89,MAPK6,STMN1
H89,MAPK9,CTNNB1
H89,MAPK9,IRS1
H89,MAPK9,JUN
H89,MAPK9,MYC
H89,MAPK9,NFATC4
H89,MAPKAPK2,AKT1
H89,MAPKAPK2,CDC25B
H89,MAPKAPK2,LSP1
H89,PHKG1,PYGM
H89,PHKG2,PYGM
H89,PKN1,MARCKS
H89,PRKACA,CTNNB1
H89,PRKACA,MAP2
H89,PRKACA,MBP
H89,PRKACA,NDE1
H89,PRKACA,NFATC1
H89,PRKACA,NOLC1
H89,PRKACA,RASGRP2
H89,PRKCI,CTTN
H89,PRKCI,LLGL2
H89,SGK2,FOXO1
H89,SGK3,FOXO1
H89,STK11,MARK4
HS173,AURKA,DLGAP5
HS173,AURKA,NUMA1
HS173,AURKB,CBX5
HS173,AURKB,DDA1
HS173,AURKB,DDX3Y
HS173,AURKB,HMGN5
HS173,AURKB,MKI67
HS173,AURKB,MYL12B
HS173,AURKB,NUMA1
HS173,AURKB,RBM14
HS173,BCR,YWHAQ
HS173,BRSK1,CDC25B
HS173,CAMK2A,CTNNB1
HS173,CAMK2A,PPP1R14A
HS173,CAMK2A,STMN1
HS173,CAMK2B,CTNNB1
HS173,CAMK2B,STMN1
HS173,CDC7,NPM1
HS173,CDK5,CTNNB1
HS173,CDK5,ELAVL1
HS173,CDK5,FZR1
HS173,CDK5,MAPT
HS173,CDK5,PPP1R1A
HS173,CDK5,VIM
HS173,CHUK,IRS1
HS173,CSNK1G2,YWHAQ
HS173,CSNK2A1,ANP32B
HS173,CSNK2A1,HDAC2
HS173,CSNK2A1,HMGN1
HS173,CSNK2A1,IKZF1
HS173,CSNK2A1,LIG1
HS173,CSNK2A1,MDC1
HS173,CSNK2A1,MRE11
HS173,CSNK2A1,PAWR
HS173,CSNK2A1,PPP1R2
HS173,CSNK2A1,PTPN1
HS173,CSNK2B,IKZF1
HS173,CSNK2B,USO1
HS173,DUSP1,MAPK1
HS173,DUSP1,MAPK3
HS173,DUSP3,MAPK1
HS173,DUSP3,MAPK3
HS173,DUSP4,MAPK1
HS173,DUSP4,MAPK3
HS173,IKBKB,IRS1
HS173,JAK2,MAPK1
HS173,JAK2,MAPK3
HS173,LCK,MAPK3
HS173,LCK,PTPN6
HS173,MAP2K1,MAPK1
HS173,MAP2K1,MAPK3
HS173,MAP2K2,MAPK1
HS173,MAP2K2,MAPK3
HS173,MAP3K8,EIF4EBP1
HS173,MAP3K8,NPM1
HS173,MAPK12,CDC25B
HS173,MAPK12,MAPT
HS173,MAPK9,ATF2
HS173,MAPK9,CTNNB1
HS173,MAPK9,STMN1
HS173,MTOR,AKT1S1
HS173,MTOR,EEF2K
HS173,MTOR,EIF4EBP1
HS173,MTOR,LARP1
HS173,MTOR,MAF1
HS173,MTOR,PATL1
HS173,MTOR,RPS6KB1
HS173,MTOR,RPTOR
HS173,MTOR,ULK1
HS173,PAK2,PAK2
HS173,PAK2,RPS6
HS173,PHKG1,PYGM
HS173,PHKG2,PYGM
HS173,PRKACA,AKAP12
HS173,PRKACA,ARHGEF6
HS173,PRKACA,CAD
HS173,PRKACA,CAMKK2
HS173,PRKACA,CTNNB1
HS173,PRKACA,FLNA
HS173,PRKACA,GJA1
HS173,PRKACA,HMGN1
HS173,PRKACA,LASP1
HS173,PRKACA,MBP
HS173,PRKACA,MSN
HS173,PRKACA,NOLC1
HS173,PRKACA,PPP1R1A
HS173,PRKACA,STMN1
HS173,PRKACA,SUN2
HS173,PRKACA,VASP
HS173,PRKCE,GJA1
HS173,PRKCE,HMGN1
HS173,PRKCE,MARCKS
HS173,PRKCE,SDC2
HS173,PRKD1,PRKD1
HS173,PRKD1,SSH1
HS173,PRKDC,VIM
HS173,PTPRJ,MAPK1
HS173,PTPRJ,MAPK3
HS173,RET,MAPK1
HS173,RET,MAPK3
HS173,RPS6KA1,CARHSP1
HS173,RPS6KA1,METTL1
HS173,RPS6KA1,NDRG2
HS173,RPS6KA1,PDCD4
HS173,RPS6KA1,RPS6
HS173,RPS6KA2,CARHSP1
HS173,RPS6KA2,METTL1
HS173,RPS6KA2,RPS6
HS173,RPS6KB1,CAD
HS173,RPS6KB1,NDRG2
HS173,RPS6KB1,PFKFB2
HS173,RPS6KB1,RPS6
HS173,TAF1,TAF7
HS173,TGFBR1,OTUB1
HS173,TRPM7,TRPM7
HS173,TTBK1,YWHAQ
HS173,TTBK2,YWHAQ
HS173,VRK1,YWHAQ
HS173,VRK2,YWHAQ
HS173,VRK3,YWHAQ
Ipatasertib,AKT3,CTNNB1
Ipatasertib,AKT3,EZR
Ipatasertib,AKT3,HNRNPA1
Ipatasertib,AKT3,RANBP3
Ipatasertib,BRSK1,CDC25B
Ipatasertib,CAMK2A,CTNNB1
Ipatasertib,CAMK2B,CTNNB1
Ipatasertib,CAMK2D,CAMK2D
Ipatasertib,CDK5,CSNK2B
Ipatasertib,CDK5,CTNNB1
Ipatasertib,CDK5,DPYSL2
Ipatasertib,CDK5,DPYSL3
Ipatasertib,CDK5,FZR1
Ipatasertib,CDK5,MAPT
Ipatasertib,CDK5,PPP1R1A
Ipatasertib,CDK5,STAT3
Ipatasertib,CDK5,STMN1
Ipatasertib,CDK5,VIM
Ipatasertib,CHUK,IRS1
Ipatasertib,CLK4,ABL1
Ipatasertib,CSK,PXN
Ipatasertib,CSNK1A1,AXIN1
Ipatasertib,CSNK1A1,CREB1
Ipatasertib,CSNK1A1,ECE1
Ipatasertib,CSNK2A1,ABCF1
Ipatasertib,CSNK2A1,ANP32B
Ipatasertib,CSNK2A1,CREB1
Ipatasertib,CSNK2A1,EEF1B2
Ipatasertib,CSNK2A1,G3BP1
Ipatasertib,CSNK2A1,HDAC2
Ipatasertib,CSNK2A1,HMGN1
Ipatasertib,CSNK2A1,HNRNPA1
Ipatasertib,CSNK2A1,MDC1
Ipatasertib,CSNK2A1,MYH10
Ipatasertib,CSNK2A1,PAWR
Ipatasertib,CSNK2A1,PPP1R2
Ipatasertib,CSNK2A1,UIMC1
Ipatasertib,FER,CTTN
Ipatasertib,GRK5,ARRB1
Ipatasertib,IKBKB,IRS1
Ipatasertib,IKBKE,AKT1
Ipatasertib,IKBKE,IRS1
Ipatasertib,ILK,AKT1
Ipatasertib,LRRK2,AKT1
Ipatasertib,LRRK2,MSN
Ipatasertib,LYN,LAT2
Ipatasertib,LYN,PTPN6
Ipatasertib,MAP2K1,GSK3B
Ipatasertib,MAP2K1,MAPK3
Ipatasertib,MAP2K1,PARVA
Ipatasertib,MAP2K7,IRS1
Ipatasertib,MARK4,MARK4
Ipatasertib,NEK9,NEK9
Ipatasertib,PDK2,AKT1
Ipatasertib,PDPK1,AKT1
Ipatasertib,PDPK1,MAPT
Ipatasertib,PHLPP1,AKT1
Ipatasertib,PHLPP2,AKT1
Ipatasertib,PPP1CA,AKT1
Ipatasertib,PPP1CA,STAT3
Ipatasertib,PPP1CC,AKT1
Ipatasertib,PPP2CA,AKT1
Ipatasertib,PPP2CA,PPP1R1A
Ipatasertib,PPP2CA,SP1
Ipatasertib,PRKCB,AKT1
Ipatasertib,PRKCB,CANX
Ipatasertib,PRKCB,EPB41
Ipatasertib,PRKCB,MARCKS
Ipatasertib,PRKCB,PRKAA1
Ipatasertib,PRKCB,SDC2
Ipatasertib,PRKCB,STMN1
Ipatasertib,PRKD1,AKT1
Ipatasertib,PRKD1,PRKD1
Ipatasertib,PRKD1,SSH1
Ipatasertib,PRKD2,SSH1
Ipatasertib,PRKDC,AKT1
Ipatasertib,PRKDC,VIM
Ipatasertib,PTK2,WASL
Ipatasertib,PTPN2,WASL
Ipatasertib,PTPRR,PXN
Ipatasertib,PTPRT,PXN
Ipatasertib,SRC,CTTN
Ipatasertib,SRC,PTPN6
Ipatasertib,SRC,PXN
Ipatasertib,SYK,CTTN
Ipatasertib,SYK,LAT2
Ipatasertib,TBK1,AKT1
Ipatasertib,TBK1,IRS1
Ipatasertib,TGFBR1,OTUB1
Ipatasertib,TNK2,WASL
JNJ,AURKB,CBX5
JNJ,AURKB,DDX3X
JNJ,AURKB,HDAC5
JNJ,AURKB,HMGN5
JNJ,AURKB,HSP90AB1
JNJ,AURKB,KIF4A
JNJ,AURKB,NDC80
JNJ,AURKB,RBMX
JNJ,AURKB,SSH3
JNJ,CAMK4,PHB2
JNJ,CDK5,CRMP1
JNJ,CDK5,HDAC5
JNJ,CDK5,HTT
JNJ,CDK5,MAPT
JNJ,CDK5,STAT3
JNJ,CDK5,SYN1
JNJ,CHEK2,MDM4
JNJ,CSK,PXN
JNJ,DAPK3,CAMKK2
JNJ,GSK3B,BCLAF1
JNJ,GSK3B,CTNND1
JNJ,GSK3B,DPYSL2
JNJ,GSK3B,EIF2B5
JNJ,GSK3B,MAPT
JNJ,MAPK12,MAPT
JNJ,PDPK1,AKT1
JNJ,PDPK1,MAPT
JNJ,PDPK1,PRKCD
JNJ,PDPK1,SYN1
JNJ,PRKG1,GTF2I
JNJ,PRKG1,VASP
JNJ,PTPRT,PXN
JNJ,RPS6KA2,CCT2
JNJ,RPS6KA4,CCT2
JNJ,RPS6KA5,CCT2
JNJ,RPS6KA5,HMGN1
JNJ,RPS6KA5,STAT3
JNJ,SGK1,FOXO1
JNJ,SGK1,GSK3A
JNJ,SGK1,SLC9A3
JNJ,STK11,MARK4
JNJ,TTK,BUB1B
JNK,CSNK2A1,ANP32B
JNK,CSNK2A1,CANX
JNK,CSNK2A1,GYS1
JNK,CSNK2A1,HDAC1
